"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",123,102,120,92,100,79,58,38
"2",49,38,32,25,19,16,18,8
"3",10,17,9,7,8,7,2,1
"4",1,4,3,3,2,2,0,0
"5",1,0,1,2,1,0,0,0
"6",1,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0
"8",0,0,1,1,0,0,0,0
