"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",292,246,264,224,180,150,104,80
"2",92,64,64,62,50,42,22,8
"3",24,16,14,18,10,6,6,4
"4",4,2,6,6,4,0,0,0
"5",0,4,4,0,0,0,0,0
"6",0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0
