"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",111,108,114,100,89,68,51,38
"2",44,26,34,36,44,24,9,5
"3",5,15,4,11,12,3,0,2
"4",7,4,7,1,2,3,0,1
"5",1,0,1,2,0,0,0,0
"6",0,0,1,0,0,0,0,0
"7",0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0
