"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",252,244,210,216,166,138,112,98
"2",88,70,78,66,54,60,28,16
"3",30,18,6,16,12,2,4,0
"4",8,6,4,12,8,2,0,0
"5",0,2,0,4,0,2,0,0
"6",0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0
"8",0,2,0,0,0,0,0,0
